instances/test_1.txt,24
instances/test_2.txt,37

instances/test_4.txt,21
instances/test_5.txt,35
instances/test_6.txt,37
instances/test_7.txt,38
instances/test_8.txt,25
instances/test_9.txt,54
instances/test_10.txt,51
instances/test_11.txt,39
instances/test_12.txt,34
instances/test_13.txt,47
