instances/test_1.txt,16
instances/test_2.txt,20
instances/test_3.txt,9
instances/test_4.txt,17
instances/test_5.txt,23
instances/test_6.txt,20
instances/test_7.txt,23
instances/test_8.txt,14

instances/test_10.txt,22
instances/test_11.txt,21
instances/test_12.txt,27
instances/test_13.txt,13
instances/test_14.txt,19
instances/test_15.txt,52
instances/test_16.txt,67
instances/test_17.txt,70
instances/test_18.txt,15
instances/test_19.txt,47
